institution_id,year,combination_id,disease_1,disease_2,disease_3,disease_4,patient_count
INST011,2022,C024,COPD,Diabetes,,,26
INST011,2022,C025,Hyperlipidemia,Hypertension,,,128
INST011,2023,C001,Diabetes,Hypertension,,,137
INST011,2023,C002,Diabetes,Chronic kidney disease,,,57
INST011,2023,C003,Hypertension,Ischemic heart disease,,,40
INST011,2023,C004,Diabetes,Obesity,,,127
INST011,2023,C005,Diabetes,Hypertension,Obesity,,104
INST011,2023,C006,COPD,Hypertension,,,36
INST011,2023,C007,Asthma,Allergic/atopic disease,,,32
INST011,2023,C008,Heart failure,Chronic kidney disease,,,60
INST011,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,66
INST011,2023,C010,Hypertension,Stroke,,,20
INST011,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,24
INST011,2023,C012,Depression,Generalized anxiety disorder,,,44
INST011,2023,C013,Osteoarthritis,Obesity,,,81
INST011,2023,C014,Rheumatoid arthritis,Osteoporosis,,,12
INST011,2023,C015,Pneumonia,Diabetes,,,59
INST011,2023,C016,COVID-19,Diabetes,,,22
INST011,2023,C017,COVID-19,Hypertension,,,25
INST011,2023,C018,COVID-19,Diabetes,Hypertension,,39
INST011,2023,C019,Tuberculosis,Diabetes,,,24
INST011,2023,C020,Urinary tract infection,Diabetes,,,36
INST011,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,35
INST011,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,128
INST011,2023,C023,Asthma,Obesity,,,80
INST011,2023,C024,COPD,Diabetes,,,57
INST011,2023,C025,Hyperlipidemia,Hypertension,,,144
INST011,2024,C001,Diabetes,Hypertension,,,124
INST011,2024,C002,Diabetes,Chronic kidney disease,,,43
INST011,2024,C003,Hypertension,Ischemic heart disease,,,43
INST011,2024,C004,Diabetes,Obesity,,,82
INST011,2024,C005,Diabetes,Hypertension,Obesity,,72
INST011,2024,C006,COPD,Hypertension,,,41
INST011,2024,C007,Asthma,Allergic/atopic disease,,,31
INST011,2024,C008,Heart failure,Chronic kidney disease,,,26
INST011,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,53
INST011,2024,C010,Hypertension,Stroke,,,39
INST011,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST011,2024,C012,Depression,Generalized anxiety disorder,,,40
INST011,2024,C013,Osteoarthritis,Obesity,,,63
INST011,2024,C014,Rheumatoid arthritis,Osteoporosis,,,27
INST011,2024,C015,Pneumonia,Diabetes,,,99
INST011,2024,C016,COVID-19,Diabetes,,,27
INST011,2024,C017,COVID-19,Hypertension,,,44
INST011,2024,C018,COVID-19,Diabetes,Hypertension,,50
INST011,2024,C019,Tuberculosis,Diabetes,,,13
INST011,2024,C020,Urinary tract infection,Diabetes,,,45
INST011,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,83
INST011,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,90
INST011,2024,C023,Asthma,Obesity,,,39
INST011,2024,C024,COPD,Diabetes,,,29
INST011,2024,C025,Hyperlipidemia,Hypertension,,,85
INST011,2025,C001,Diabetes,Hypertension,,,118
INST011,2025,C002,Diabetes,Chronic kidney disease,,,99
INST011,2025,C003,Hypertension,Ischemic heart disease,,,74
INST011,2025,C004,Diabetes,Obesity,,,65
INST011,2025,C005,Diabetes,Hypertension,Obesity,,118
INST011,2025,C006,COPD,Hypertension,,,34
INST011,2025,C007,Asthma,Allergic/atopic disease,,,24
INST011,2025,C008,Heart failure,Chronic kidney disease,,,38
INST011,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,68
INST011,2025,C010,Hypertension,Stroke,,,18
INST011,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,40
INST011,2025,C012,Depression,Generalized anxiety disorder,,,58
INST011,2025,C013,Osteoarthritis,Obesity,,,39
INST011,2025,C014,Rheumatoid arthritis,Osteoporosis,,,28
INST011,2025,C015,Pneumonia,Diabetes,,,93
INST011,2025,C016,COVID-19,Diabetes,,,64
INST011,2025,C017,COVID-19,Hypertension,,,51
INST011,2025,C018,COVID-19,Diabetes,Hypertension,,38
INST011,2025,C019,Tuberculosis,Diabetes,,,33
INST011,2025,C020,Urinary tract infection,Diabetes,,,54
INST011,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,97
INST011,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,70
INST011,2025,C023,Asthma,Obesity,,,96
INST011,2025,C024,COPD,Diabetes,,,71
INST011,2025,C025,Hyperlipidemia,Hypertension,,,60
INST011,2026,C001,Diabetes,Hypertension,,,73
INST011,2026,C002,Diabetes,Chronic kidney disease,,,70
INST011,2026,C003,Hypertension,Ischemic heart disease,,,59
INST011,2026,C004,Diabetes,Obesity,,,131
INST011,2026,C005,Diabetes,Hypertension,Obesity,,65
INST011,2026,C006,COPD,Hypertension,,,77
INST011,2026,C007,Asthma,Allergic/atopic disease,,,21
INST011,2026,C008,Heart failure,Chronic kidney disease,,,33
INST011,2026,C009,Diabetes,Hyperlipidemia,Hypertension,,147
INST011,2026,C010,Hypertension,Stroke,,,14
INST011,2026,C011,Chronic liver disease,Type 2 diabetes mellitus,,,27
INST011,2026,C012,Depression,Generalized anxiety disorder,,,37
INST011,2026,C013,Osteoarthritis,Obesity,,,100
INST011,2026,C014,Rheumatoid arthritis,Osteoporosis,,,22
INST011,2026,C015,Pneumonia,Diabetes,,,107
INST011,2026,C016,COVID-19,Diabetes,,,37
INST011,2026,C017,COVID-19,Hypertension,,,31
INST011,2026,C018,COVID-19,Diabetes,Hypertension,,27
INST011,2026,C019,Tuberculosis,Diabetes,,,22
INST011,2026,C020,Urinary tract infection,Diabetes,,,52
INST011,2026,C021,Diabetes,Chronic kidney disease,Hypertension,,85
INST011,2026,C022,Ischemic heart disease,Diabetes,Hypertension,,82
INST011,2026,C023,Asthma,Obesity,,,83
INST011,2026,C024,COPD,Diabetes,,,68
INST011,2026,C025,Hyperlipidemia,Hypertension,,,84
INST012,2015,C001,Diabetes,Hypertension,,,117
INST012,2015,C002,Diabetes,Chronic kidney disease,,,25
INST012,2015,C003,Hypertension,Ischemic heart disease,,,72
INST012,2015,C004,Diabetes,Obesity,,,54
INST012,2015,C005,Diabetes,Hypertension,Obesity,,90
INST012,2015,C006,COPD,Hypertension,,,49
INST012,2015,C007,Asthma,Allergic/atopic disease,,,27
INST012,2015,C008,Heart failure,Chronic kidney disease,,,26
INST012,2015,C009,Diabetes,Hyperlipidemia,Hypertension,,76
INST012,2015,C010,Hypertension,Stroke,,,36
INST012,2015,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST012,2015,C012,Depression,Generalized anxiety disorder,,,62
INST012,2015,C013,Osteoarthritis,Obesity,,,78
INST012,2015,C014,Rheumatoid arthritis,Osteoporosis,,,12
INST012,2015,C015,Pneumonia,Diabetes,,,59
INST012,2015,C016,COVID-19,Diabetes,,,25
INST012,2015,C017,COVID-19,Hypertension,,,8
INST012,2015,C018,COVID-19,Diabetes,Hypertension,,16
INST012,2015,C019,Tuberculosis,Diabetes,,,12
INST012,2015,C020,Urinary tract infection,Diabetes,,,28
INST012,2015,C021,Diabetes,Chronic kidney disease,Hypertension,,63
INST012,2015,C022,Ischemic heart disease,Diabetes,Hypertension,,55
INST012,2015,C023,Asthma,Obesity,,,36
INST012,2015,C024,COPD,Diabetes,,,49
INST012,2015,C025,Hyperlipidemia,Hypertension,,,83
INST012,2016,C001,Diabetes,Hypertension,,,86
INST012,2016,C002,Diabetes,Chronic kidney disease,,,27
INST012,2016,C003,Hypertension,Ischemic heart disease,,,60
INST012,2016,C004,Diabetes,Obesity,,,46
INST012,2016,C005,Diabetes,Hypertension,Obesity,,62
INST012,2016,C006,COPD,Hypertension,,,46
INST012,2016,C007,Asthma,Allergic/atopic disease,,,14
INST012,2016,C008,Heart failure,Chronic kidney disease,,,32
INST012,2016,C009,Diabetes,Hyperlipidemia,Hypertension,,105
INST012,2016,C010,Hypertension,Stroke,,,17
INST012,2016,C011,Chronic liver disease,Type 2 diabetes mellitus,,,38
INST012,2016,C012,Depression,Generalized anxiety disorder,,,77
INST012,2016,C013,Osteoarthritis,Obesity,,,71
INST012,2016,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST012,2016,C015,Pneumonia,Diabetes,,,78
INST012,2016,C016,COVID-19,Diabetes,,,13
INST012,2016,C017,COVID-19,Hypertension,,,10
INST012,2016,C018,COVID-19,Diabetes,Hypertension,,15
INST012,2016,C019,Tuberculosis,Diabetes,,,26
INST012,2016,C020,Urinary tract infection,Diabetes,,,33
INST012,2016,C021,Diabetes,Chronic kidney disease,Hypertension,,32
INST012,2016,C022,Ischemic heart disease,Diabetes,Hypertension,,77
INST012,2016,C023,Asthma,Obesity,,,51
INST012,2016,C024,COPD,Diabetes,,,32
INST012,2016,C025,Hyperlipidemia,Hypertension,,,40
INST012,2017,C001,Diabetes,Hypertension,,,122
INST012,2017,C002,Diabetes,Chronic kidney disease,,,55
INST012,2017,C003,Hypertension,Ischemic heart disease,,,86
INST012,2017,C004,Diabetes,Obesity,,,75
INST012,2017,C005,Diabetes,Hypertension,Obesity,,119
INST012,2017,C006,COPD,Hypertension,,,45
INST012,2017,C007,Asthma,Allergic/atopic disease,,,18
INST012,2017,C008,Heart failure,Chronic kidney disease,,,50
INST012,2017,C009,Diabetes,Hyperlipidemia,Hypertension,,111
INST012,2017,C010,Hypertension,Stroke,,,28
INST012,2017,C011,Chronic liver disease,Type 2 diabetes mellitus,,,24
INST012,2017,C012,Depression,Generalized anxiety disorder,,,37
INST012,2017,C013,Osteoarthritis,Obesity,,,83
INST012,2017,C014,Rheumatoid arthritis,Osteoporosis,,,37
INST012,2017,C015,Pneumonia,Diabetes,,,35
INST012,2017,C016,COVID-19,Diabetes,,,26
INST012,2017,C017,COVID-19,Hypertension,,,12
INST012,2017,C018,COVID-19,Diabetes,Hypertension,,12
INST012,2017,C019,Tuberculosis,Diabetes,,,32
INST012,2017,C020,Urinary tract infection,Diabetes,,,49
INST012,2017,C021,Diabetes,Chronic kidney disease,Hypertension,,73
INST012,2017,C022,Ischemic heart disease,Diabetes,Hypertension,,34
INST012,2017,C023,Asthma,Obesity,,,51
INST012,2017,C024,COPD,Diabetes,,,38
INST012,2017,C025,Hyperlipidemia,Hypertension,,,93
INST012,2018,C001,Diabetes,Hypertension,,,85
INST012,2018,C002,Diabetes,Chronic kidney disease,,,60
INST012,2018,C003,Hypertension,Ischemic heart disease,,,42
INST012,2018,C004,Diabetes,Obesity,,,78
INST012,2018,C005,Diabetes,Hypertension,Obesity,,63
INST012,2018,C006,COPD,Hypertension,,,38
INST012,2018,C007,Asthma,Allergic/atopic disease,,,29
INST012,2018,C008,Heart failure,Chronic kidney disease,,,24
INST012,2018,C009,Diabetes,Hyperlipidemia,Hypertension,,65
INST012,2018,C010,Hypertension,Stroke,,,23
INST012,2018,C011,Chronic liver disease,Type 2 diabetes mellitus,,,43
INST012,2018,C012,Depression,Generalized anxiety disorder,,,88
INST012,2018,C013,Osteoarthritis,Obesity,,,80
INST012,2018,C014,Rheumatoid arthritis,Osteoporosis,,,31
INST012,2018,C015,Pneumonia,Diabetes,,,87
INST012,2018,C016,COVID-19,Diabetes,,,22
INST012,2018,C017,COVID-19,Hypertension,,,25
INST012,2018,C018,COVID-19,Diabetes,Hypertension,,19
INST012,2018,C019,Tuberculosis,Diabetes,,,21
INST012,2018,C020,Urinary tract infection,Diabetes,,,63
INST012,2018,C021,Diabetes,Chronic kidney disease,Hypertension,,73
INST012,2018,C022,Ischemic heart disease,Diabetes,Hypertension,,77
INST012,2018,C023,Asthma,Obesity,,,61
INST012,2018,C024,COPD,Diabetes,,,37
INST012,2018,C025,Hyperlipidemia,Hypertension,,,30
INST012,2019,C001,Diabetes,Hypertension,,,109
INST012,2019,C002,Diabetes,Chronic kidney disease,,,59
INST012,2019,C003,Hypertension,Ischemic heart disease,,,81
INST012,2019,C004,Diabetes,Obesity,,,122
INST012,2019,C005,Diabetes,Hypertension,Obesity,,67
INST012,2019,C006,COPD,Hypertension,,,41
INST012,2019,C007,Asthma,Allergic/atopic disease,,,47
INST012,2019,C008,Heart failure,Chronic kidney disease,,,48
INST012,2019,C009,Diabetes,Hyperlipidemia,Hypertension,,71
INST012,2019,C010,Hypertension,Stroke,,,13
INST012,2019,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST012,2019,C012,Depression,Generalized anxiety disorder,,,22
INST012,2019,C013,Osteoarthritis,Obesity,,,64
INST012,2019,C014,Rheumatoid arthritis,Osteoporosis,,,21
INST012,2019,C015,Pneumonia,Diabetes,,,31
INST012,2019,C016,COVID-19,Diabetes,,,16
INST012,2019,C017,COVID-19,Hypertension,,,11
INST012,2019,C018,COVID-19,Diabetes,Hypertension,,17
INST012,2019,C019,Tuberculosis,Diabetes,,,12
INST012,2019,C020,Urinary tract infection,Diabetes,,,89
INST012,2019,C021,Diabetes,Chronic kidney disease,Hypertension,,68
INST012,2019,C022,Ischemic heart disease,Diabetes,Hypertension,,33
INST012,2019,C023,Asthma,Obesity,,,43
INST012,2019,C024,COPD,Diabetes,,,37
INST012,2019,C025,Hyperlipidemia,Hypertension,,,41
INST012,2020,C001,Diabetes,Hypertension,,,142
INST012,2020,C002,Diabetes,Chronic kidney disease,,,33
INST012,2020,C003,Hypertension,Ischemic heart disease,,,89
INST012,2020,C004,Diabetes,Obesity,,,133
INST012,2020,C005,Diabetes,Hypertension,Obesity,,119
INST012,2020,C006,COPD,Hypertension,,,70
INST012,2020,C007,Asthma,Allergic/atopic disease,,,37
INST012,2020,C008,Heart failure,Chronic kidney disease,,,52
INST012,2020,C009,Diabetes,Hyperlipidemia,Hypertension,,94
INST012,2020,C010,Hypertension,Stroke,,,18
INST012,2020,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST012,2020,C012,Depression,Generalized anxiety disorder,,,74
INST012,2020,C013,Osteoarthritis,Obesity,,,80
INST012,2020,C014,Rheumatoid arthritis,Osteoporosis,,,30
INST012,2020,C015,Pneumonia,Diabetes,,,40
INST012,2020,C016,COVID-19,Diabetes,,,57
INST012,2020,C017,COVID-19,Hypertension,,,194
INST012,2020,C018,COVID-19,Diabetes,Hypertension,,73
INST012,2020,C019,Tuberculosis,Diabetes,,,21
INST012,2020,C020,Urinary tract infection,Diabetes,,,71
INST012,2020,C021,Diabetes,Chronic kidney disease,Hypertension,,27
INST012,2020,C022,Ischemic heart disease,Diabetes,Hypertension,,72
INST012,2020,C023,Asthma,Obesity,,,70
INST012,2020,C024,COPD,Diabetes,,,26
INST012,2020,C025,Hyperlipidemia,Hypertension,,,95
INST012,2021,C001,Diabetes,Hypertension,,,65
INST012,2021,C002,Diabetes,Chronic kidney disease,,,30
INST012,2021,C003,Hypertension,Ischemic heart disease,,,88
INST012,2021,C004,Diabetes,Obesity,,,151
INST012,2021,C005,Diabetes,Hypertension,Obesity,,66
INST012,2021,C006,COPD,Hypertension,,,54
INST012,2021,C007,Asthma,Allergic/atopic disease,,,13
INST012,2021,C008,Heart failure,Chronic kidney disease,,,46
INST012,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,114
INST012,2021,C010,Hypertension,Stroke,,,17
INST012,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST012,2021,C012,Depression,Generalized anxiety disorder,,,92
INST012,2021,C013,Osteoarthritis,Obesity,,,73
INST012,2021,C014,Rheumatoid arthritis,Osteoporosis,,,35
INST012,2021,C015,Pneumonia,Diabetes,,,65
INST012,2021,C016,COVID-19,Diabetes,,,203
INST012,2021,C017,COVID-19,Hypertension,,,111
INST012,2021,C018,COVID-19,Diabetes,Hypertension,,170
INST012,2021,C019,Tuberculosis,Diabetes,,,29
INST012,2021,C020,Urinary tract infection,Diabetes,,,31
INST012,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,73
INST012,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,84
INST012,2021,C023,Asthma,Obesity,,,90
INST012,2021,C024,COPD,Diabetes,,,26
INST012,2021,C025,Hyperlipidemia,Hypertension,,,77
INST012,2022,C001,Diabetes,Hypertension,,,75
INST012,2022,C002,Diabetes,Chronic kidney disease,,,36
INST012,2022,C003,Hypertension,Ischemic heart disease,,,57
INST012,2022,C004,Diabetes,Obesity,,,54
INST012,2022,C005,Diabetes,Hypertension,Obesity,,108
INST012,2022,C006,COPD,Hypertension,,,69
INST012,2022,C007,Asthma,Allergic/atopic disease,,,10
INST012,2022,C008,Heart failure,Chronic kidney disease,,,30
INST012,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,65
INST012,2022,C010,Hypertension,Stroke,,,17
INST012,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,36
INST012,2022,C012,Depression,Generalized anxiety disorder,,,66
INST012,2022,C013,Osteoarthritis,Obesity,,,59
INST012,2022,C014,Rheumatoid arthritis,Osteoporosis,,,18
INST012,2022,C015,Pneumonia,Diabetes,,,49
INST012,2022,C016,COVID-19,Diabetes,,,55
INST012,2022,C017,COVID-19,Hypertension,,,215
INST012,2022,C018,COVID-19,Diabetes,Hypertension,,65
INST012,2022,C019,Tuberculosis,Diabetes,,,18
INST012,2022,C020,Urinary tract infection,Diabetes,,,69
INST012,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,70
INST012,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,74
INST012,2022,C023,Asthma,Obesity,,,38
INST012,2022,C024,COPD,Diabetes,,,43
INST012,2022,C025,Hyperlipidemia,Hypertension,,,42
INST012,2023,C001,Diabetes,Hypertension,,,171
INST012,2023,C002,Diabetes,Chronic kidney disease,,,47
INST012,2023,C003,Hypertension,Ischemic heart disease,,,91
INST012,2023,C004,Diabetes,Obesity,,,127
INST012,2023,C005,Diabetes,Hypertension,Obesity,,158
INST012,2023,C006,COPD,Hypertension,,,29
INST012,2023,C007,Asthma,Allergic/atopic disease,,,32
INST012,2023,C008,Heart failure,Chronic kidney disease,,,27
INST012,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,41
INST012,2023,C010,Hypertension,Stroke,,,22
INST012,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,21
INST012,2023,C012,Depression,Generalized anxiety disorder,,,37
INST012,2023,C013,Osteoarthritis,Obesity,,,64
INST012,2023,C014,Rheumatoid arthritis,Osteoporosis,,,16
INST012,2023,C015,Pneumonia,Diabetes,,,51
INST012,2023,C016,COVID-19,Diabetes,,,43
INST012,2023,C017,COVID-19,Hypertension,,,19
INST012,2023,C018,COVID-19,Diabetes,Hypertension,,23
INST012,2023,C019,Tuberculosis,Diabetes,,,24
INST012,2023,C020,Urinary tract infection,Diabetes,,,45
INST012,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,64
INST012,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,72
INST012,2023,C023,Asthma,Obesity,,,57
INST012,2023,C024,COPD,Diabetes,,,51
INST012,2023,C025,Hyperlipidemia,Hypertension,,,75
INST012,2024,C001,Diabetes,Hypertension,,,151
INST012,2024,C002,Diabetes,Chronic kidney disease,,,82
INST012,2024,C003,Hypertension,Ischemic heart disease,,,36
INST012,2024,C004,Diabetes,Obesity,,,122
INST012,2024,C005,Diabetes,Hypertension,Obesity,,78
INST012,2024,C006,COPD,Hypertension,,,48
INST012,2024,C007,Asthma,Allergic/atopic disease,,,15
INST012,2024,C008,Heart failure,Chronic kidney disease,,,42
INST012,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,75
INST012,2024,C010,Hypertension,Stroke,,,32
INST012,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,48
INST012,2024,C012,Depression,Generalized anxiety disorder,,,45
INST012,2024,C013,Osteoarthritis,Obesity,,,86
INST012,2024,C014,Rheumatoid arthritis,Osteoporosis,,,27
INST012,2024,C015,Pneumonia,Diabetes,,,103
INST012,2024,C016,COVID-19,Diabetes,,,58
INST012,2024,C017,COVID-19,Hypertension,,,24
INST012,2024,C018,COVID-19,Diabetes,Hypertension,,57
INST012,2024,C019,Tuberculosis,Diabetes,,,13
INST012,2024,C020,Urinary tract infection,Diabetes,,,61
INST012,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,29
INST012,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,42
INST012,2024,C023,Asthma,Obesity,,,90
INST012,2024,C024,COPD,Diabetes,,,30
INST012,2024,C025,Hyperlipidemia,Hypertension,,,55
INST012,2025,C001,Diabetes,Hypertension,,,143
INST012,2025,C002,Diabetes,Chronic kidney disease,,,52
INST012,2025,C003,Hypertension,Ischemic heart disease,,,57
INST012,2025,C004,Diabetes,Obesity,,,86
INST012,2025,C005,Diabetes,Hypertension,Obesity,,38
INST012,2025,C006,COPD,Hypertension,,,57
INST012,2025,C007,Asthma,Allergic/atopic disease,,,31
INST012,2025,C008,Heart failure,Chronic kidney disease,,,47
INST012,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,32
INST012,2025,C010,Hypertension,Stroke,,,21
INST012,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,28
INST012,2025,C012,Depression,Generalized anxiety disorder,,,64
INST012,2025,C013,Osteoarthritis,Obesity,,,34
INST012,2025,C014,Rheumatoid arthritis,Osteoporosis,,,36
INST012,2025,C015,Pneumonia,Diabetes,,,70
INST012,2025,C016,COVID-19,Diabetes,,,43
INST012,2025,C017,COVID-19,Hypertension,,,29
INST012,2025,C018,COVID-19,Diabetes,Hypertension,,21
INST012,2025,C019,Tuberculosis,Diabetes,,,30
INST012,2025,C020,Urinary tract infection,Diabetes,,,54
INST012,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,65
INST012,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,61
INST012,2025,C023,Asthma,Obesity,,,65
INST012,2025,C024,COPD,Diabetes,,,64
INST012,2025,C025,Hyperlipidemia,Hypertension,,,51
INST012,2026,C001,Diabetes,Hypertension,,,114
INST012,2026,C002,Diabetes,Chronic kidney disease,,,47
INST012,2026,C003,Hypertension,Ischemic heart disease,,,112
INST012,2026,C004,Diabetes,Obesity,,,69
INST012,2026,C005,Diabetes,Hypertension,Obesity,,134
INST012,2026,C006,COPD,Hypertension,,,66
INST012,2026,C007,Asthma,Allergic/atopic disease,,,31
INST012,2026,C008,Heart failure,Chronic kidney disease,,,57
INST012,2026,C009,Diabetes,Hyperlipidemia,Hypertension,,84
INST012,2026,C010,Hypertension,Stroke,,,23
INST012,2026,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST012,2026,C012,Depression,Generalized anxiety disorder,,,87
INST012,2026,C013,Osteoarthritis,Obesity,,,54
INST012,2026,C014,Rheumatoid arthritis,Osteoporosis,,,11
INST012,2026,C015,Pneumonia,Diabetes,,,72
INST012,2026,C016,COVID-19,Diabetes,,,57
INST012,2026,C017,COVID-19,Hypertension,,,55
INST012,2026,C018,COVID-19,Diabetes,Hypertension,,59
